Value,area,type,country,percent,id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
286023,0.12560679,dam,TURKEY,1.560035589,2,,0.019251563,,,,,,,0.114739313,0.127830375,0.111659063,0.128600438,0.128600438,0.1170495,0.128600438,0.128600438,0.115509375,0.128600438,0.127060313,0.128600438,0.128600438,0.128600438,0.1170495,0.110889,0.109348875,0.135531,0.135531,0.135531,0.137841188,0.1416915,0.143231625
67767,0.03440088,artificial,IRAN,-2.334726623,1,0.04004325,0.013091063,0.003850313,0.005390438,0.03388275,0.04004325,0.04004325,0.04004325,0.033112688,0.039273188,0.036963,,,,0.00308025,,,,,,,,0.005390438,0.020791688,0.022331813,,0.000770063,,0.000770063,0.001540125,0.000770063
153877,0.125576228,dam,TURKEY,-0.238744975,2,,,,,,,,,0.073155938,0.073926,0.057754688,0.073926,0.073926,0.069305625,0.073926,0.073926,0.073926,0.057754688,0.073155938,0.072385875,0.073155938,0.073155938,0.062375063,0.073926,0.073926,0.065455313,0.065455313,0.05236425,0.057754688,0.0677655,0.074696063
265344,0.125435829,dam,IRAN,0.28186125,2,0.020791688,0.047743875,0.047743875,0.035422875,0.02772225,0.047743875,0.047743875,0.047743875,0.026952188,0.025412063,0.045433688,0.04620375,0.047743875,0.045433688,0.047743875,0.047743875,0.045433688,0.047743875,0.001540125,0.045433688,0.047743875,0.0308025,0.025412063,0.043893563,0.020791688,0.054674438,0.054674438,0.054674438,0.04004325,0.056984625,0.057754688
96299,0.125225171,dam,TURKEY,13.68246522,2,,,,,,,,,,,,,,,,,,,,,,,,,0.005390438,0.005390438,0.073926,0.0677655,0.047743875,0.13245075,0.08932725
85756,0.034375452,artificial,IRAQ,3.034612076,1,,,,,,,,,,,,,,,,,,,,,0.020791688,0.016171313,0.0061605,0.023101875,0.023871938,0.0184815,0.024642,0.014631188,,0.022331813,0.031572563
86620,0.03436958,artificial,TURKEY,-0.631579125,1,0.019251563,0.019251563,0.019251563,0.019251563,0.019251563,0.019251563,0.019251563,0.019251563,0.02772225,0.02772225,0.02772225,0.023101875,0.02772225,0.020791688,0.025412063,0.014631188,0.02156175,0.026182125,0.025412063,0.025412063,0.02156175,0.02772225,0.017711438,0.02772225,0.012321,0.020791688,0.016941375,0.013091063,0.013091063,0.025412063,0.026182125
150896,0.034356445,artificial,TURKEY,-3.966584145,1,,,,,,,,,,,,,,,,,,,,,,0.033112688,0.029262375,0.030032438,0.0308025,0.02772225,0.031572563,0.030032438,0.02772225,0.01540125,0.020021625
69524,0.124906987,dam,JORDAN,-1.520188996,2,0.073155938,0.08932725,0.08932725,0.08932725,0.08932725,0.08932725,0.08932725,0.08932725,0.107038688,0.137071125,0.12629025,0.103188375,0.0800865,0.134760938,0.13861125,0.116279438,0.137841188,0.102418313,0.086247,0.066225375,0.063915188,0.073926,0.050824125,0.05852475,0.053904375,0.047743875,0.037733063,0.068535563,0.071615813,0.072385875,0.094717688
85855,0.034355428,artificial,TURKEY,3.029662967,1,,,,,,,,,,,,,,,,,,,0.016171313,0.037733063,0.034652813,0.033112688,0.03388275,0.036192938,0.036963,0.037733063,0.039273188,0.038503125,0.036963,0.038503125,0.040813313
85399,0.034342185,artificial,TURKEY,0.712922113,1,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.020021625,0.019251563,0.019251563,0.017711438,0.013861125,,0.00308025,0.019251563,0.019251563,0.019251563,0.013091063,0.016941375,0.002310188,0.0184815,0.00924075,0.013861125,0.011550938,0.010010813,0.029262375,0.029262375,0.024642,0.02772225,0.031572563
94663,0.034320995,artificial,TURKEY,4.831284427,1,,,,,,,,,,,,,0.010010813,0.00924075,0.005390438,0.006930563,0.005390438,0.001540125,,,,,,0.011550938,0.010780875,0.03388275,0.03388275,0.032342625,0.028492313,0.031572563,0.0308025
247652,0.03426639,artificial,IRAN,-0.322488722,1,,,,,,,,,,,,,,0.026182125,0.001540125,,0.024642,0.010780875,0.011550938,0.026182125,0.025412063,0.020791688,0.023871938,0.000770063,0.008470688,,0.012321,0.001540125,0.020791688,0.020021625,0.022331813
103704,0.01405934,mountain_lake,TURKEY,0.683853402,4,0.011550938,0.011550938,0.011550938,0.011550938,0.011550938,0.011550938,0.011550938,0.011550938,0.011550938,0.013861125,0.012321,0.00924075,0.010780875,0.010010813,0.010780875,0.011550938,0.013091063,0.013091063,0.012321,0.011550938,0.008470688,0.012321,0.013091063,0.013861125,0.013091063,0.013861125,0.013091063,0.013861125,0.013861125,0.013091063,0.014631188
165656,0.034264401,artificial,GEORGIA,0.470149113,1,,,,,,0.025412063,0.025412063,0.025412063,0.028492313,0.026182125,0.028492313,0.026952188,0.020791688,0.0308025,0.026952188,0.024642,0.022331813,0.026182125,0.025412063,0.0308025,0.023871938,0.024642,0.023871938,0.0308025,0.0308025,0.031572563,0.031572563,0.0308025,0.0308025,0.026952188,0.026952188
156175,0.0342502,artificial,TURKEY,5.191928705,1,,,,,,,,,,0.008470688,,,0.011550938,0.002310188,0.016171313,0.008470688,0.0061605,0.001540125,,0.002310188,0.020791688,0.033112688,0.034652813,0.035422875,0.035422875,0.044663625,0.04620375,0.04620375,0.04620375,0.029262375,0.013091063
100931,0.124872759,dam,TURKEY,18.56640464,2,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.020021625,0.121669875,0.116279438,0.127060313,0.13861125,0.136301063
155728,0.03423994,artificial,TURKEY,-0.415277805,1,,,,,,,,,,0.02772225,0.022331813,0.023871938,0.023871938,,0.039273188,0.038503125,0.033112688,0.04004325,0.036192938,0.033112688,0.041583375,0.0431235,0.029262375,0.035422875,0.038503125,0.008470688,0.016941375,0.019251563,0.017711438,0.035422875,0.037733063
152473,0.124515489,dam,TURKEY,0.908638913,2,,,,,,,,,,0.149392125,0.079316438,0.093177563,0.125520188,0.136301063,0.121669875,0.150162188,0.137071125,0.106268625,0.090867375,0.160173,0.162483188,0.162483188,0.160173,0.157862813,0.116279438,0.14477175,0.094717688,0.127060313,0.159402938,0.165563438,0.110118938
94830,0.124477647,dam,TURKEY,-0.061863476,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162483188,0.167873625,0.146311875,0.160943063,0.165563438
157176,0.124421313,dam,TURKEY,-1.411614626,2,0.160943063,0.142461563,0.142461563,0.142461563,0.142461563,0.023101875,0.023101875,0.023101875,0.023101875,0.167103563,0.159402938,0.097797938,0.107038688,0.151702313,0.125520188,0.160943063,0.160173,0.140151375,0.110118938,0.063915188,0.161713125,0.165563438,0.155552625,0.16325325,0.164023313,0.12012975,0.063145125,0.114739313,0.15709275,0.136301063,0.087017063
65708,0.124366559,dam,IRAN,3.912450065,2,,,,,,,,,,,,,,,,,,,0.000770063,0.001540125,0.062375063,0.066995438,0.053134313,0.066995438,0.06468525,0.073926,0.075466125,0.065455313,0.053134313,0.077776313,0.08316675
157644,0.034218483,artificial,TURKEY,1.038342471,1,0.013861125,0.02156175,0.02156175,0.02156175,0.02156175,0.02156175,0.02156175,0.02156175,0.02156175,0.066225375,0.053904375,0.029262375,0.025412063,0.065455313,0.046973813,0.066225375,0.066995438,0.066225375,0.048513938,0.062375063,0.066225375,0.054674438,0.02772225,0.060834938,0.053134313,0.053134313,0.049284,0.054674438,0.047743875,0.023101875,0.023871938
87152,0.034213841,artificial,TURKEY,0,1,,,,,,,,,,,,,,,,,,,,0.000770063,,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,,,,
152040,0.12400689,dam,TURKEY,0.190748221,2,,,,,,,,,,0.10164825,0.10164825,0.10164825,0.102418313,0.102418313,0.102418313,0.10164825,0.091637438,0.072385875,0.100108125,0.102418313,0.102418313,0.102418313,0.07700625,0.102418313,0.100108125,0.100108125,0.106268625,0.105498563,0.102418313,0.109348875,0.106268625
85675,0.034125425,artificial,IRAN,2.228646527,1,,,,,,,,,,,,,,,,,,,0.010010813,,0.0184815,0.00924075,0.02156175,0.02156175,0.01540125,0.014631188,0.026952188,0.02772225,0.023871938,0.004620375,0.02772225
92100,0.123996004,dam,TURKEY,14.84281198,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07084575,0.073155938,0.103188375,0.11396925,0.142461563
103954,0.005683569,mountain_lake,TURKEY,0.577508507,4,0.002310188,0.001540125,0.001540125,0.001540125,0.001540125,0.003850313,0.003850313,0.003850313,0.001540125,0.003850313,0.003850313,0.002310188,0.00308025,0.001540125,0.001540125,0.002310188,0.001540125,0.001540125,0.003850313,0.003850313,0.002310188,0.001540125,0.003850313,0.003850313,0.001540125,0.003850313,0.001540125,0.003850313,0.003850313,0.003850313,0.00308025
240801,0.123933531,dam,TURKEY,2.261072856,2,,,,,,,,,,,0.002310188,0.004620375,0.002310188,0.013861125,0.170953875,0.172494,0.172494,0.144001688,0.147852,0.171723938,0.170183813,0.151702313,0.16325325,0.061605,0.10164825,0.133220813,0.1293705,0.124750125,0.122439938,0.127830375,0.030032438
157082,0.034107544,artificial,TURKEY,-1.104014706,1,,,,,,,,,,0.03388275,0.035422875,0.03388275,0.0308025,0.033112688,0.035422875,0.024642,0.023871938,0.023871938,0.026182125,0.026182125,0.026182125,0.026182125,0.024642,0.024642,0.026182125,0.028492313,0.026952188,0.02772225,0.026952188,0.026182125,0.024642
78448,0.12380749,dam,SYRIAN ARAB REPUBLIC,0.185916432,2,0.04004325,0.112429125,0.112429125,0.112429125,0.112429125,0.112429125,0.112429125,0.112429125,0.113199188,0.10164825,0.102418313,0.131680688,0.131680688,0.127060313,0.127060313,0.110889,0.131680688,0.130910625,0.102418313,0.131680688,0.1293705,0.108578813,0.128600438,0.130910625,0.066225375,0.133220813,0.1416915,0.124750125,0.040813313,0.128600438,0.068535563
157689,0.034062475,artificial,GEORGIA,-0.215973301,1,,,,,,,,,0.031572563,0.034652813,0.034652813,0.031572563,0.032342625,0.034652813,,0.030032438,0.032342625,0.0308025,0.034652813,0.0308025,0.022331813,0.034652813,0.034652813,0.033112688,0.034652813,0.034652813,0.026182125,0.034652813,0.029262375,0.03388275,0.029262375
105367,0.034054048,artificial,AZERBAIJAN,-20.8039139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02156175,0.060064875,0.060064875,0.024642,0.003850313
155273,0.123550996,dam,TURKEY,2.430772469,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119359688,0.122439938,0.127060313,0.127830375
102196,0.123516269,dam,IRAN,3.403627343,2,,,,,,,,,,,,,,,,,,0.000770063,0.0308025,0.083936813,0.110889,0.111659063,0.10164825,0.106268625,0.097797938,0.091637438,0.086247,0.0800865,0.084706875,0.098568,0.119359688
96452,0.123284362,dam,TURKEY,1.447989703,2,,,,,,,,,,,,,,,,,,,,0.019251563,0.099338063,0.09548775,0.087017063,0.100878188,0.099338063,0.110889,0.07700625,0.110889,0.112429125,0.085476938,0.060834938
295235,0.034011614,artificial,0,0.640810587,1,,0.008470688,0.000770063,0.003850313,0.003850313,0.003850313,0.003850313,0.003850313,0.010010813,0.00308025,0.00308025,0.003850313,0.003850313,0.010010813,0.006930563,0.007700625,,,,,0.006930563,0.010010813,0.003850313,0.010010813,0.006930563,0.00924075,0.004620375,0.011550938,0.004620375,0.01540125,0.013861125
76636,0.033996526,artificial,IRAQ,1.359072683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.001540125,,0.00924075,0.002310188
152113,0.122893579,dam,TURKEY,3.227986901,2,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.0800865,0.080856563,0.050824125,0.069305625,0.053904375,0.061605,0.069305625,0.082396688,0.07700625
100075,0.122765288,dam,TURKEY,18.2533836,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010780875,0.0308025,0.05852475,0.076236188
164841,0.033944122,artificial,GEORGIA,-1.120758455,1,,,,,,0.0061605,0.0061605,0.0061605,0.071615813,0.062375063,0.044663625,0.069305625,0.057754688,0.060834938,0.065455313,0.060064875,0.0431235,0.071615813,0.063145125,0.054674438,0.05852475,0.069305625,0.023101875,0.045433688,0.065455313,0.028492313,0.026182125,0.062375063,0.057754688,0.060064875,0.017711438
101592,0.033932719,artificial,AZERBAIJAN,0.068252088,1,,0.030032438,0.030032438,0.029262375,0.029262375,0.029262375,0.029262375,0.029262375,0.030032438,0.030032438,0.026952188,0.030032438,0.025412063,0.030032438,0.022331813,0.016941375,0.02156175,0.020021625,0.011550938,0.022331813,0.022331813,0.025412063,0.012321,0.024642,0.008470688,0.024642,0.025412063,0.013861125,0.019251563,0.031572563,0.020021625
157671,0.033906031,artificial,TURKEY,-0.202199698,1,0.069305625,0.072385875,0.072385875,0.072385875,0.072385875,0.072385875,0.072385875,0.072385875,0.072385875,0.072385875,0.043893563,0.024642,,0.010780875,,,0.061605,0.059294813,,,0.072385875,0.069305625,,0.072385875,0.066995438,0.063915188,,,0.073926,0.032342625,
95014,0.122667998,dam,TURKEY,-4.33318509,2,,,,,,,,,,,0.15093225,0.100108125,0.15093225,0.15093225,0.15093225,0.15093225,0.108578813,0.124750125,0.066225375,0.146311875,0.112429125,0.130910625,0.122439938,0.1170495,0.093177563,0.0677655,0.070075688,0.054674438,0.032342625,0.03388275,0.05236425
152436,0.122411437,dam,TURKEY,-0.321820429,2,,,,,,,,,,0.05852475,0.05852475,0.056214563,0.05852475,0.05852475,0.05852475,0.056214563,0.0554445,0.05236425,0.05852475,0.05852475,0.056984625,0.057754688,0.043893563,0.0431235,0.056984625,0.05236425,0.045433688,0.04620375,0.0554445,0.053904375,0.056214563
94703,0.12236277,dam,TURKEY,-2.58269448,2,,,,,,,,,,,0.140921438,0.119359688,0.139381313,0.137841188,0.137841188,0.125520188,0.1293705,0.137071125,0.115509375,0.137071125,0.120899813,0.13861125,0.137841188,0.13861125,0.125520188,0.082396688,0.072385875,0.069305625,0.079316438,0.0800865,0.086247
92396,0.122353703,dam,TURKEY,0.251749471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014631188,0.014631188,0.01540125,0.01540125
105066,0.033788957,artificial,IRAN,0.277062024,1,,0.008470688,0.00308025,0.00308025,0.00308025,0.00308025,0.00308025,0.00308025,,,,0.002310188,0.005390438,0.008470688,0.008470688,0.005390438,0.006930563,0.004620375,,0.002310188,0.006930563,0.008470688,,0.006930563,0.008470688,0.007700625,0.007700625,,0.007700625,,
92945,0.033769749,artificial,TURKEY,0.249856298,1,0.031572563,0.031572563,0.031572563,0.031572563,0.031572563,0.031572563,0.031572563,0.031572563,0.034652813,0.036192938,0.03388275,0.035422875,0.035422875,0.03388275,0.036192938,0.036192938,0.035422875,0.036192938,0.03388275,0.036963,0.036192938,0.036192938,0.036192938,0.036963,0.036192938,0.035422875,0.035422875,0.034652813,0.036192938,0.035422875,0.036192938
20888,0.033762179,artificial,GEORGIA,2.546807627,1,,,,,,,,,0.045433688,0.047743875,0.050054063,,0.016171313,0.051594188,,,0.036192938,,,,0.038503125,0.04620375,0.033112688,0.036963,0.051594188,0.050824125,,,,,
86942,0.033761468,artificial,IRAN,-1.855140395,1,,,,,,,,,,,0.033112688,0.033112688,0.033112688,0.033112688,0.02772225,0.033112688,0.033112688,0.033112688,0.008470688,0.001540125,0.010010813,,0.0184815,,,,0.036963,0.035422875,0.023871938,0.025412063,0.001540125
65963,0.033751663,artificial,IRAN,0.246654514,1,,,,,,,,,,,,,,0.000770063,,0.000770063,0.000770063,,,,,,,0.000770063,0.000770063,,,0.000770063,0.000770063,,0.003850313
157591,0.122011408,dam,TURKEY,-0.463747689,2,,,,,,,,,,,0.160943063,0.210997125,0.20637675,0.200986313,0.207146813,0.207146813,0.207916875,0.207146813,0.192515625,0.20637675,0.20637675,0.198676125,0.199446188,0.198676125,0.20021625,0.2032965,0.20637675,0.204836625,0.187125188,0.012321,0.014631188
160146,0.033744533,artificial,AZERBAIJAN,4.238067293,1,,,,,,,,,,,,,,,,,,,,,,,,,0.006930563,0.017711438,0.019251563,0.012321,0.016941375,0.019251563,0.020021625
92554,0.121877275,dam,TURKEY,0.69239556,2,,,,,,,,,0.063915188,0.063145125,0.079316438,0.02156175,0.082396688,0.078546375,0.035422875,0.023871938,0.01540125,0.039273188,0.056214563,0.078546375,0.030032438,0.065455313,0.078546375,0.082396688,0.049284,0.053904375,0.0308025,0.090097313,0.059294813,0.087017063,0.085476938
79245,0.033722628,artificial,IRAN,3.060699048,1,,,,,,,,,,,,,,,,0.020791688,0.017711438,0.023871938,0.00308025,0.0061605,,0.005390438,,0.0184815,0.024642,0.026952188,0.022331813,0.026952188,0.023101875,0.030032438,0.028492313
157269,0.03367627,artificial,TURKEY,-0.847007535,1,,,,,,,,,,0.0308025,0.034652813,0.030032438,0.034652813,0.032342625,0.034652813,0.03388275,0.012321,0.02772225,0.029262375,0.02772225,0.02772225,0.023101875,0.020791688,0.026182125,0.023871938,0.026182125,0.014631188,0.033112688,0.02772225,0.0308025,0.0308025
81528,0.033675104,artificial,IRAQ,-1.04708673,1,,,,,,,,,0.045433688,0.04620375,0.044663625,0.0431235,0.0431235,0.0431235,0.0431235,0.04620375,0.042353438,0.043893563,0.036963,0.042353438,0.045433688,0.045433688,0.034652813,0.04620375,0.043893563,0.040813313,0.0308025,,,,
94783,0.121818878,dam,TURKEY,3.250991555,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,0.000770063,0.014631188
292380,0.121745974,dam,ARMENIA,5.29129018,2,,,,,,0.013091063,0.013091063,0.013091063,0.00924075,0.017711438,0.024642,0.02156175,0.033112688,0.03388275,0.039273188,0.046973813,0.045433688,0.057754688,0.0554445,0.07700625,0.110118938,0.131680688,0.133220813,0.134760938,0.134760938,0.120899813,0.135531,0.133990875,0.1170495,0.135531,0.133220813
64436,0.033652529,artificial,IRAQ,2.328467459,1,,,,0.001540125,,0.016171313,,,,,,,,,,,,,,,,,0.020021625,0.000770063,0.036963,0.029262375,0.026952188,0.016941375,0.0308025,0.022331813,0.034652813
160269,0.033626419,artificial,AZERBAIJAN,4.187524071,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.008470688,0.001540125,0.006930563,0.011550938,0.013091063
105074,0.033613652,artificial,IRAN,-0.204416227,1,,,,,,,,,0.00308025,0.00308025,,0.001540125,0.00308025,0.00308025,,,0.00308025,0.00308025,,0.00308025,0.00308025,0.001540125,0.00308025,0.001540125,0.00308025,0.001540125,0.001540125,0.001540125,0.001540125,,0.001540125
166033,0.033550095,artificial,AZERBAIJAN,1.018774086,1,,,,,,,,,,,,,0.0308025,0.0308025,0.034652813,0.011550938,0.000770063,0.025412063,0.02156175,0.032342625,0.020791688,0.022331813,0.00924075,0.029262375,0.024642,0.029262375,0.032342625,0.02772225,0.030032438,0.023871938,0.033112688
153757,0.121732101,dam,TURKEY,4.483825924,2,,,,,,0.016171313,,,,0.050824125,0.013091063,0.076236188,0.071615813,0.050824125,0.036192938,0.040813313,0.094717688,0.077776313,0.060834938,0.053134313,0.068535563,0.130910625,0.121669875,0.120899813,0.130910625,0.135531,0.136301063,0.130910625,0.136301063,0.136301063,0.140151375
101998,0.121694893,dam,TURKEY,-0.357033711,2,,,,,,,,,0.131680688,0.13861125,0.127060313,0.12629025,0.133990875,0.071615813,0.100108125,0.102418313,0.133990875,0.12629025,0.130910625,0.13861125,0.137841188,0.137841188,0.135531,0.137071125,0.12012975,0.136301063,0.13245075,0.115509375,0.10780875,0.105498563,0.086247
162127,0.033537019,artificial,AZERBAIJAN,-0.085450982,1,,,0.014631188,0.014631188,0.014631188,0.012321,0.012321,0.012321,0.019251563,0.024642,0.012321,0.023871938,0.01540125,0.014631188,0.020021625,0.023871938,0.000770063,0.020791688,0.0184815,0.020021625,0.0184815,0.00308025,0.023101875,0.016941375,0.02156175,0.0184815,0.025412063,0.026182125,0.023871938,0.002310188,0.005390438
85970,0.033488609,artificial,IRAN,1.225110152,1,,,0.001540125,,,0.019251563,,,,,,,,,0.0061605,0.013091063,,0.016171313,,0.0184815,0.016171313,0.0184815,0.019251563,0.006930563,,,0.0184815,,,0.020791688,
164742,0.033484746,artificial,GEORGIA,1.985738066,1,,,,,,0.016171313,0.016171313,0.016171313,0.011550938,0.00924075,0.00308025,0.016941375,0.007700625,0.017711438,,0.019251563,0.013861125,0.011550938,0.016171313,0.016171313,0.016171313,0.019251563,0.016941375,0.017711438,0.020791688,0.020021625,0.023101875,0.024642,,0.024642,0.0308025
160087,0.033355229,artificial,AZERBAIJAN,0.553288165,1,,0.008470688,0.008470688,0.05236425,0.05236425,0.05236425,0.05236425,0.05236425,0.00924075,0.02156175,0.00924075,,0.012321,0.066225375,0.070075688,0.04620375,0.072385875,0.075466125,0.010010813,0.0184815,0.075466125,0.073926,0.014631188,0.007700625,,,,,,,0.007700625
299716,0.033325121,artificial,GEORGIA,0.842740926,1,,,,,,0.025412063,0.025412063,0.025412063,0.023871938,0.017711438,0.00924075,0.034652813,0.034652813,0.036192938,0.016941375,0.029262375,0.035422875,0.02772225,0.033112688,0.0308025,0.006930563,0.02772225,0.02156175,0.036192938,0.034652813,0.029262375,0.02156175,0.026952188,0.026182125,0.036192938,0.034652813
